car_id_claims,claim_number,full_refunds,partial_refunds,voucher_amount,claim_status
6200024800,,0,0,,
4778961578,,0,0,,
9302601499,,0,0,,
4561731099,,0,0,,
5623130295,C3BY49270,0,1,4845.43,CLOSED_FULLY_PROCESSED
9019129723,,0,0,,
2711724469,C1TG73601,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
9115157151,,0,0,,
3922831634,,0,0,,
2719903900,,0,0,,
5480999783,,0,0,,
2563831366,C1KC83627,0,0,,MISSING_ITEMS_IN_PROGRESS
6289141600,,0,0,,
2794505474,,0,0,,
2591823125,,0,0,,
6929114337,,0,0,,
5092723052,,0,0,,
6881876140,C1NL53972,0,1,740.41,REJECTED
5063177970,C2SL78642,1,0,,CLOSED_NO_COMPENSATION
6435681708,C1ST91502,0,1,1555.07,CLOSED_FULLY_PROCESSED
2298512841,,0,0,,
1079696012,,0,0,,
4806231111,,0,0,,
4121328581,,0,0,,
1001310086,,0,0,,
9448254452,,0,0,,
6569067319,,0,0,,
5828530206,,0,0,,
7383669847,,0,0,,
6519662776,,0,0,,
7606700934,,0,0,,
2927808113,C1VX68560,0,1,1341.15,CLOSED_NO_COMPENSATION
7242145525,C1BS22541,0,1,1241.92,CLOSED_FULLY_PROCESSED
9704733076,,0,0,,
9048735912,,0,0,,
7268229913,,0,0,,
3905276167,C1VD96685,1,0,,REJECTED
9309406446,C1ZM84729,0,1,1939.05,CLOSED_FULLY_PROCESSED
9328258256,C1SY56417,0,1,192.37,WAITING_FOR_SALES_TO_NEGOTIATE_WITH_THE_MERCHANT
1097441344,,0,0,,
6378528830,,0,0,,
3980836927,,0,0,,
4339947761,,0,0,,
5946887703,,0,0,,
3791704206,,0,0,,
8795888350,,0,0,,
4058116124,C1PP40645,0,1,1064.44,CLOSED_FULLY_PROCESSED
1887721497,,0,0,,
9480849769,,0,0,,
8196307607,,0,0,,
8862635315,,0,0,,
8710655213,C1FC45344,0,0,,CREATED
7911348193,,0,0,,
7137032368,,0,0,,
6945076709,,0,0,,
6284677000,,0,0,,
3474736948,C1AK67506,0,1,692.47,CLOSED_FULLY_PROCESSED
9276893248,,0,0,,
9515167403,,0,0,,
9181659573,,0,0,,
8637517463,,0,0,,
2107409219,C1UK09224,0,1,3462.87,CLOSED_FULLY_PROCESSED
8774795162,,0,0,,
4808038593,C1AL81010,0,1,1850.58,CLOSED_FULLY_PROCESSED
3721309296,,0,0,,
8356476811,,0,0,,
5882437012,C1DC51383,0,1,1167.21,CLOSED_NO_COMPENSATION
6200115885,,0,0,,
9030354529,,0,0,,
9798442148,C1JP50069,0,1,696.69,CLOSED_FULLY_PROCESSED
6432761028,,0,0,,
1794376063,C1NG19105,0,1,1567.06,CLOSED_FULLY_PROCESSED
8227497888,C1PA29438,0,1,291.94,REJECTED
3679895911,C1JJ18027,0,1,3477.77,CLOSED_FULLY_PROCESSED
1652934787,,0,0,,
6101707738,,0,0,,
4868935256,,0,0,,
3706720878,,0,0,,
8285062571,,0,0,,
2896367766,,0,0,,
3430207536,C1XK64563,0,1,399.82,CLOSED_WAITING_FOR_MORE_PROOF
6042732249,,0,0,,
1198573074,C1AH44490,0,1,4766.15,CLOSED_FULLY_PROCESSED
5592673007,,0,0,,
4157185852,,0,0,,
5044501753,C1ZC55125,0,1,3715.87,CLOSED_FULLY_PROCESSED
3670600289,,0,0,,
4248715726,,0,0,,
8495438342,,0,0,,
7523801799,,0,0,,
1151901021,,0,0,,
8950468763,,0,0,,
2815446128,,0,0,,
8091138659,,0,0,,
8096106073,,0,0,,
5672545719,,0,0,,
7791643116,,0,0,,
9908405561,C1AS74520,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
4966457358,,0,0,,
4625456986,,0,0,,
3026018412,C1ZL12181,0,1,1246.63,CLOSED_WAITING_FOR_MORE_PROOF
4084667114,,0,0,,
1700097040,,0,0,,
4253413773,,0,0,,
6094128520,,0,0,,
5731283579,,0,0,,
9744769128,,0,0,,
1124722570,,0,0,,
4765449279,,0,0,,
8245593740,,0,0,,
1073785747,,0,0,,
5343665683,C1YE69272,0,1,902.28,CLOSED_FULLY_PROCESSED
6715491610,,0,0,,
2047413027,,0,0,,
7716111347,C1TC23396,0,1,3045.81,REJECTED
2036664075,,0,0,,
7467438219,C1FF49228,0,1,421.50,CLOSED_FULLY_PROCESSED
2158517560,,0,0,,
1611568694,,0,0,,
2221417898,C1XD87182,1,0,,REJECTED
3971806822,,0,0,,
1655112900,,0,0,,
6897461906,,0,0,,
6737283044,,0,0,,
7256582991,,0,0,,
4352183678,,0,0,,
2492228988,,0,0,,
3323025883,,0,0,,
6941874361,,0,0,,
2867416659,,0,0,,
7996111562,,0,0,,
2927455659,,0,0,,
6835458547,,0,0,,
2488967595,,0,0,,
3565025316,C1XK13160,0,1,1731.91,CLOSED_FULLY_PROCESSED
4900124160,C1UY87348,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
6655209608,,0,0,,
8352288739,,0,0,,
7337031942,C1DC72072,0,1,629.52,CLOSED_NO_COMPENSATION
8529576016,,0,0,,
8950170170,,0,0,,
7585698441,C1AC51808,0,1,1041.86,CLOSED_FULLY_PROCESSED
8895928281,,0,0,,
4182632677,C1RW70545,1,0,,CLOSED_NO_COMPENSATION
3189148997,,0,0,,
2677166163,C1CW38029,1,0,,CLOSED_NO_COMPENSATION
2956601453,,0,0,,
1761928819,C1AE73259,0,1,461.46,REJECTED
3505391399,C1FJ82696,0,1,663.77,2ND_DECISION_WAITING_FOR_SALES_TO_NEGOTIATE_WITH_MERCHANT
2248736141,C1SE92910,0,1,1399.54,CLOSED_FULLY_PROCESSED
8317229837,,0,0,,
7048321848,C1KY74740,0,1,3046.07,REJECTED
4620161624,C1AU06228,0,0,,CREATED
4682718017,,0,0,,
3609608250,,0,0,,
7952016910,,0,0,,
9721901788,,0,0,,
2499676786,,0,0,,
9757284705,,0,0,,
6819308809,,0,0,,
6916762135,C2WC63296,0,1,891.60,CLOSED_NO_COMPENSATION
7014642208,,0,0,,
3988119295,,0,0,,
1028975593,,0,0,,
2656957224,C1UV35157,0,1,5436.83,CLOSED_FULLY_PROCESSED
7964722440,C1UD40672,0,1,691.35,CLOSED_NO_COMPENSATION
8445944596,,0,0,,
9124373596,C1VR21946,0,0,,PROOF_NOT_RECEIVED
6155691238,C1VE50258,0,1,2738.85,CLOSED_FULLY_PROCESSED
1266330246,,0,0,,
8665832125,,0,0,,
9737382797,,0,0,,
7592248906,,0,0,,
3477141414,,0,0,,
2211124040,C1FV18002,1,0,,CLOSED_NO_COMPENSATION
9236014750,,0,0,,
2034404971,,0,0,,
9133012743,,0,0,,
7228804219,,0,0,,
2673688764,,0,0,,
5665388841,,0,0,,
1553023302,,0,0,,
9760960590,,0,0,,
8349838520,C1RZ08956,1,0,,CLOSED_FULLY_PROCESSED
9306227790,,0,0,,
7502387645,,0,0,,
4068527836,,0,0,,
6372892835,,0,0,,
2034560855,,0,0,,
4728077633,C1HF67783,0,1,1372.78,REJECTED
7730812859,,0,0,,
9870527765,C1ED56486,0,1,796.97,CLOSED_FULLY_PROCESSED
6440000551,C2ZT69919,1,0,,REJECTED
9786288747,C1VJ57337,0,1,5956.75,CLOSED_NO_COMPENSATION
2636681396,,0,0,,
1500272061,,0,0,,
7919636518,,0,0,,
7581211238,C1SF86896,0,1,1812.80,REJECTED
7968031429,,0,0,,
8998165644,C1GW66293,0,1,201.11,REJECTED
6577107599,,0,0,,
5176075330,C1MN66017,1,0,,REJECTED
2914536484,,0,0,,
6963136650,,0,0,,
6641037320,,0,0,,
6858929266,C2LA68102,0,0,,CREATED
6705534756,,0,0,,
4377698934,,0,0,,
9812886699,,0,0,,
5626935342,C1TF29904,0,1,290.14,REJECTED
7665207144,,0,0,,
9242287107,,0,0,,
8949011055,C2TG95367,1,0,,REJECTED
9829714852,,0,0,,
9711930504,,0,0,,
8239471029,C1BX54124,0,1,4415.60,CLOSED_FULLY_PROCESSED
8336855593,,0,0,,
8929936459,,0,0,,
4044192809,C1SA23044,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
4360781240,,0,0,,
5187376593,,0,0,,
9451142305,,0,0,,
9800629332,,0,0,,
1631995808,,0,0,,
5890137262,,0,0,,
7695410896,C1SJ35580,0,1,11145.92,CLOSED_FULLY_PROCESSED
4217551289,,0,0,,
4390685397,,0,0,,
5274148136,,0,0,,
3950604294,C1ZC99021,0,1,626.70,CLOSED_NO_COMPENSATION
9321452242,,0,0,,
6395450543,,0,0,,
4205893743,,0,0,,
2207543384,C1LK20818,0,1,2447.25,CLOSED_FULLY_PROCESSED
5882910489,C1DJ11435,0,1,185.47,CLOSED_FULLY_PROCESSED
5138881009,,0,0,,
5726154914,,0,0,,
9256690505,,0,0,,
9624657817,,0,0,,
4163304156,C1TU97386,0,1,2606.34,REJECTED
6498730221,,0,0,,
4602630171,,0,0,,
4437451274,,0,0,,
7014339417,,0,0,,
9270056308,,0,0,,
7568231205,,0,0,,
7486054939,,0,0,,
2467867950,,0,0,,
1649775805,C1YY57966,0,1,901.51,CLOSED_NO_COMPENSATION
9563948620,,0,0,,
4434050827,C1PT85732,0,1,1824.54,CLOSED_NO_COMPENSATION
2391032259,,0,0,,
8293010926,,0,0,,
3098368675,,0,0,,
3430320936,,0,0,,
2101167471,C1EL02558,1,0,,REJECTED
3489493658,,0,0,,
1437094657,,0,0,,
8275795329,,0,0,,
6397297932,C1KL71413,0,1,299.05,REJECTED
1237660363,,0,0,,
3379097081,,0,0,,
8341203449,,0,0,,
7200572174,C1PJ65085,0,1,2184.55,CLOSED_FULLY_PROCESSED
2300884637,C1RG59906,0,1,1124.04,WAITING_FOR_LOCAL_OPS_MD_DECISION
9462134638,C1JD51242,0,1,2510.01,CLOSED_WAITING_FOR_MORE_PROOF
5675343572,C1WE05016,1,0,,CLOSED_NO_COMPENSATION
6445337896,,0,0,,
9866589630,,0,0,,
1994207311,,0,0,,
4614108918,,0,0,,
6168303466,,0,0,,
9141573644,C1WS50877,0,1,923.62,CLOSED_FULLY_PROCESSED
1490744502,,0,0,,
1670832090,,0,0,,
2802600296,C1VB87208,0,1,1773.38,CLOSED_FULLY_PROCESSED
1781981296,,0,0,,
4625332042,,0,0,,
3523834313,,0,0,,
8785790909,C1JY19581,0,1,2644.70,CLOSED_FULLY_PROCESSED
9274561755,C1YN07240,0,0,,CREATED
4001500264,,0,0,,
5201276801,C1FZ12184,0,1,2731.26,CLOSED_FULLY_PROCESSED
8993926272,,0,0,,
1868136833,,0,0,,
9877130507,,0,0,,
8307746612,,0,0,,
6122499878,,0,0,,
7144576436,C1VC56613,0,1,891.84,REJECTED
6864651684,,0,0,,
7108609139,,0,0,,
4904041358,,0,0,,
7843902800,C1NX55979,0,1,7183.25,CLOSED_FULLY_PROCESSED
5675539886,,0,0,,
5542925976,,0,0,,
5393713833,C1TV92914,0,1,769.13,CLOSED_NO_COMPENSATION
8078280100,C1PZ47253,0,0,,PROOF_NOT_RECEIVED
2709146119,,0,0,,
9995422642,,0,0,,
2783620274,,0,0,,
4457137704,,0,0,,
6618489963,,0,0,,
5859039451,,0,0,,
8722332144,,0,0,,
2890047121,,0,0,,
9162095492,,0,0,,
8745388209,,0,0,,
7986599461,C1DU87242,0,1,628.86,CLOSED_NO_COMPENSATION
2669852782,,0,0,,
3360850500,,0,0,,
9738245208,,0,0,,
7478190022,,0,0,,
8099029430,,0,0,,
9740073062,,0,0,,
9918681222,,0,0,,
7974301374,C1DA59230,0,1,634.89,REJECTED
2166774222,C1KW16443,0,1,1164.18,CLOSED_FULLY_PROCESSED
4662325924,,0,0,,
5121849085,,0,0,,
7350342657,C1MN09280,0,1,2115.17,CLOSED_FULLY_PROCESSED
7153534064,,0,0,,
7524704453,,0,0,,
7234147428,,0,0,,
9755620637,C1XT61163,1,1,1602.72,CLOSED_WAITING_FOR_MONEY_TO_BE_SHIPPED_AND_COMPENSATION_TO_BE_RECORDED
8924987477,,0,0,,
1103815321,,0,0,,
8343666027,,0,0,,
9012511118,,0,0,,
7624485925,,0,0,,
7951289451,,0,0,,
3602453257,,0,0,,
3940582906,,0,0,,
7485450364,,0,0,,
1174670870,,0,0,,
2555817360,,0,0,,
6531233470,,0,0,,
3082185281,,0,0,,
7496076517,,0,0,,
3089397462,,0,0,,
7137786152,,0,0,,
3411915498,,0,0,,
8107866149,,0,0,,
1822713697,,0,0,,
3239117779,,0,0,,
7759400156,,0,0,,
4130005157,,0,0,,
8567001366,,0,0,,
1635276977,,0,0,,
5898666047,,0,0,,
6259616534,,0,0,,
3898978828,,0,0,,
7679957256,,0,0,,
7407944715,,0,0,,
7507457834,,0,0,,
2838860251,,0,0,,
3772188784,C1SY59137,0,1,3539.09,CLOSED_NO_COMPENSATION
4487520521,,0,0,,
5484140350,C1JL33237,0,1,6743.30,CLOSED_NO_COMPENSATION
3941367952,,0,0,,
1242478094,,0,0,,
8266880243,,0,0,,
6659317457,,0,0,,
9354432966,,0,0,,
3837526632,C1XE84788,0,1,590.08,CLOSED_FULLY_PROCESSED
8875427510,C1RX53398,0,1,1467.37,REJECTED
3895263278,,0,0,,
2767002197,,0,0,,
1016782060,,0,0,,
1858507142,C1JK33752,0,1,1205.97,REJECTED
1167894451,C1YD45901,0,1,117.50,CLOSED_FULLY_PROCESSED
9909852670,,0,0,,
1040999638,,0,0,,
4870795458,,0,0,,
8352847826,,0,0,,
4459933412,,0,0,,
8249844726,,0,0,,
2208329456,,0,0,,
4217806633,,0,0,,
8371960355,,0,0,,
8239888925,C2HE44354,0,0,,CREATED
3628788930,C1ZL67585,0,1,492.41,REJECTED
1898368782,,0,0,,
4285012709,,0,0,,
7417530353,C1GL26389,0,1,1756.24,CLOSED_FULLY_PROCESSED
5204444451,C1ML61325,0,1,700.58,CLOSED_NO_COMPENSATION
7913609694,,0,0,,
6195106425,,0,0,,
8889603518,,0,0,,
8633596437,,0,0,,
5632205327,,0,0,,
3323092451,,0,0,,
7446481889,,0,0,,
6194202423,,0,0,,
3650439820,,0,0,,
6545362805,,0,0,,
5560077227,,0,0,,
4505662053,,0,0,,
9759997951,C1SD48891,0,0,,CREATED
9217834534,C1HX63518,0,1,3154.80,CLOSED_FULLY_PROCESSED
9086183391,,0,0,,
5685778821,C1GJ55231,0,1,790.85,CLOSED_FULLY_PROCESSED
8528659890,,0,0,,
1732522925,,0,0,,
7014625670,,0,0,,
9816566014,,0,0,,
3803024141,,0,0,,
3128192782,C2DY66429,0,0,,CREATED
1718479049,,0,0,,
6241468089,C1GX02151,0,1,1066.89,CLOSED_FULLY_PROCESSED
5091497681,,0,0,,
5700734262,,0,0,,
4091450358,,0,0,,
4204633170,C1DL74449,1,0,,REJECTED
7992034554,,0,0,,
8777978406,C1RN97312,0,1,3482.78,CLOSED_FULLY_PROCESSED
6926118889,,0,0,,
3889706370,,0,0,,
8133175848,,0,0,,
6211956067,,0,0,,
5730129380,C1KT05366,0,1,2136.47,CLOSED_FULLY_PROCESSED
7467698953,,0,0,,
2680013157,,0,0,,
8345171178,,0,0,,
8796605849,,0,0,,
8116284681,,0,0,,
5428341963,,0,0,,
7168196581,,0,0,,
5543372820,C1XP05419,0,1,494.15,REJECTED
1925771952,,0,0,,
5789544806,,0,0,,
2663700715,C1NB28701,0,1,1273.79,CLOSED_FULLY_PROCESSED
9377993528,,0,0,,
3970616120,,0,0,,
5868801506,C1ZR48118,0,1,3447.07,CLOSED_FULLY_PROCESSED
5980991467,,0,0,,
1374251104,C1YL29828,0,1,816.42,CLOSED_FULLY_PROCESSED
3600611959,,0,0,,
5080272062,C1HM06058,0,1,6585.71,CLOSED_FULLY_PROCESSED
7549939682,C1RH60583,0,1,702.80,REJECTED
3747380186,,0,0,,
3780643074,,0,0,,
1646671798,,0,0,,
6827906641,,0,0,,
3625196512,,0,0,,
3431378824,,0,0,,
2366822459,,0,0,,
5929200481,C1JL57946,1,0,,CLOSED_NO_COMPENSATION
1535544590,,0,0,,
2709266493,C1SN42090,1,0,,CLOSED_FULLY_PROCESSED
7917292378,C1SJ64861,0,1,1201.39,CLOSED_NO_COMPENSATION
4190718866,C1VS72257,1,0,,REJECTED
2675284184,,0,0,,
8328103621,C1AD27169,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
5533121063,C1JB59273,0,1,2878.26,CLOSED_FULLY_PROCESSED
2523717017,,0,0,,
5901923087,C1DS51479,0,1,1541.90,CLOSED_FULLY_PROCESSED
8732320446,,0,0,,
2118518598,,0,0,,
8961024635,,0,0,,
4788732152,,0,0,,
1533930735,C1PT54697,0,1,672.45,CLOSED_NO_COMPENSATION
9864769050,C2EG28651,0,1,216.38,CLOSED_FULLY_PROCESSED
4066146825,,0,0,,
5692265284,,0,0,,
4233424647,,0,0,,
3068204640,,0,0,,
1814500121,,0,0,,
8116513277,,0,0,,
5891294088,,0,0,,
4721249170,,0,0,,
8366942053,,0,0,,
6884977724,C1SP65157,0,1,343.76,CLOSED_FULLY_PROCESSED
7474886609,,0,0,,
1533959265,,0,0,,
2403754820,C1NU00038,0,1,532.71,REJECTED
1559792152,C1PH63392,0,0,,PROOF_NOT_RECEIVED
2860919054,,0,0,,
4148314159,,0,0,,
3778906863,C1AA68326,0,1,1037.42,REJECTED
1114477117,,0,0,,
5353393552,,0,0,,
7142785056,C1FV99467,0,1,2636.69,CLOSED_FULLY_PROCESSED
4605892750,,0,0,,
7345594944,,0,0,,
9950318979,,0,0,,
4842369445,,0,0,,
2466145358,,0,0,,
4490060056,,0,0,,
3457436704,,0,0,,
1382680190,C1PP03711,0,1,3505.84,CLOSED_NO_COMPENSATION
4511240711,C1BS88661,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
2174393383,C1PA34889,0,0,,CLOSED_ITEMS_FOUND_AND_SENT
6007357709,,0,0,,
4704510326,,0,0,,
3282485810,C2LK28290,0,1,382.52,REJECTED
1402905479,C1PD45248,1,0,,CLOSED_FULLY_PROCESSED
5853519741,,0,0,,
2745238924,,0,0,,
1244841029,,0,0,,
6306064119,C1YE27165,0,0,,CLOSED_WAITING_FOR_MERCHANT_BANK_DETAILS
2057441192,,0,0,,
2462373467,,0,0,,
7033477594,C1SU74701,0,1,4239.58,CLOSED_NO_COMPENSATION
9871215614,,0,0,,
8134658079,C1AP33805,0,1,2351.44,CLOSED_FULLY_PROCESSED
5236904245,,0,0,,
8394757318,,0,0,,
7595960659,,0,0,,
7767916934,,0,0,,
9356212633,C1MX03144,1,0,,REJECTED
5803916399,,0,0,,
6613188129,,0,0,,
1406556767,C2ZM06731,0,1,702.38,CLOSED_NO_COMPENSATION
2836278809,,0,0,,
7144796147,,0,0,,
2208638161,,0,0,,
2308884429,C1WA68263,0,1,2466.07,CLOSED_FULLY_PROCESSED
9089174038,C1TU72094,0,1,1277.38,REJECTED
2237035911,,0,0,,
4836127152,,0,0,,
5311340022,,0,0,,
6219545206,,0,0,,
9075005004,,0,0,,
8369092513,,0,0,,
8374232610,,0,0,,
8151416253,,0,0,,
3971227796,C1AV00633,0,1,313.34,REJECTED
1841903121,,0,0,,
4350036044,,0,0,,
4286872778,,0,0,,
5784042945,,0,0,,
3105181146,,0,0,,
1328665403,,0,0,,
7343851812,,0,0,,
7791616237,C1MZ05429,0,1,4035.39,CLOSED_NO_COMPENSATION
6772536724,C1AA10441,1,0,,CLOSED_FULLY_PROCESSED
6265514912,,0,0,,
9649826378,,0,0,,
9097122789,C1YU23038,0,1,447.45,WAITING_FOR_SALES_TO_NEGOTIATE_WITH_THE_MERCHANT
2080188928,,0,0,,
8962497366,,0,0,,
4682041004,C1HN40450,0,1,752.52,REJECTED
8846477179,,0,0,,
1872657708,,0,0,,
2200718455,,0,0,,
5047065858,,0,0,,
9213745407,C1YD57263,0,1,3628.00,CLOSED_FULLY_PROCESSED
5145524848,,0,0,,
3571741482,,0,0,,
2310412047,,0,0,,
3592472381,,0,0,,
9693203556,,0,0,,
1590061045,,0,0,,
9848666494,C1VH81042,0,1,2344.68,CLOSED_NO_COMPENSATION
9909223648,C1VC37255,0,1,757.00,CLOSED_FULLY_PROCESSED
2165726738,,0,0,,
2570617557,C1GU87032,1,0,,CLOSED_FULLY_PROCESSED
7025549329,,0,0,,
2985200713,,0,0,,
1927453512,,0,0,,
8963298522,,0,0,,
6543516613,,0,0,,
1207039691,C1RC78281,0,1,1533.37,REJECTED
3550838230,,0,0,,
3819306097,,0,0,,
4009144159,,0,0,,
7564580354,C1RX84698,0,1,2047.84,CLOSED_FULLY_PROCESSED
8062005803,,0,0,,
2929794596,,0,0,,
9659084193,,0,0,,
4396866982,,0,0,,
7373383355,,0,0,,
3211623899,,0,0,,
9457015770,,0,0,,
2263719259,,0,0,,
9867165679,,0,0,,
3390727822,,0,0,,
4240491501,,0,0,,
9658808668,,0,0,,
1374512055,,0,0,,
3814032144,,0,0,,
4325918040,,0,0,,
3616547979,C1CB68362,0,1,6239.97,CLOSED_FULLY_PROCESSED
3205616747,,0,0,,
8509555054,,0,0,,
6076501402,,0,0,,
7007384254,,0,0,,
5133108697,,0,0,,
5984602252,C1WM91326,0,1,1610.86,REJECTED
2531906100,,0,0,,
6983299299,C1UU68073,1,0,,WAITING_FOR_LOCAL_OPS_MD_DECISION
1237617053,,0,0,,
9793543500,,0,0,,
2438807977,,0,0,,
3863628011,,0,0,,
9855718063,,0,0,,
7344056035,,0,0,,
6994583813,C1YG51171,0,1,146.36,CLOSED_FULLY_PROCESSED
2501938187,,0,0,,
6320643859,,0,0,,
6326932201,,0,0,,
9830508245,,0,0,,
3170923573,,0,0,,
5481102199,,0,0,,
7705514178,,0,0,,
9536858335,,0,0,,
4274810501,,0,0,,
4664523952,C1ML44218,0,1,1428.36,CLOSED_FULLY_PROCESSED
6764636481,,0,0,,
3728017874,,0,0,,
9624409040,C1LY02116,0,1,1971.40,CLOSED_FULLY_PROCESSED
5957877451,C1YD74851,0,1,1344.61,REJECTED
3129818944,C2LD06566,0,1,2675.45,CLOSED_NO_COMPENSATION
5092826966,,0,0,,
4627983177,,0,0,,
2830424523,,0,0,,
7155622925,,0,0,,
2568908099,,0,0,,
1247376697,,0,0,,
4831920464,C2FG97853,0,1,578.46,CLOSED_FULLY_PROCESSED
7425144387,,0,0,,
2876095752,,0,0,,
4261448401,,0,0,,
5655113407,C1XK78682,0,1,2374.56,CLOSED_FULLY_PROCESSED
4900394171,,0,0,,
4765399545,C1SZ33082,1,0,,REJECTED
1509437486,,0,0,,
2754382195,C2WH79183,0,1,1008.46,CLOSED_FULLY_PROCESSED
6097896852,,0,0,,
1627038146,,0,0,,
8238595524,,0,0,,
1399592811,C1XP78611,0,1,2380.12,WAITING_FOR_SALES_TO_NEGOTIATE_WITH_THE_MERCHANT
3763404858,,0,0,,
2103820519,C1HR80690,0,1,2386.77,CLOSED_NO_COMPENSATION
1409217371,,0,0,,
7122368062,C2GD41038,0,1,828.36,CLOSED_FULLY_PROCESSED
7755319661,,0,0,,
1687711031,,0,0,,
2610368838,,0,0,,
2264405511,C1PG22789,0,0,,WAITING_FOR_CLAIMS_TEAM_1_EVALUATION
6881149395,,0,0,,
8869317345,,0,0,,
2580297728,,0,0,,
7621775880,,0,0,,
7159338650,,0,0,,
5687235176,C1AV48696,0,1,557.14,CLOSED_FULLY_PROCESSED
3644667453,,0,0,,
3056172477,,0,0,,
1111875986,,0,0,,
9724886419,,0,0,,
8780617500,,0,0,,
7842950243,,0,0,,
3193346915,,0,0,,
7476698658,C1PW36510,0,1,7378.20,CLOSED_NO_COMPENSATION
9814498408,,0,0,,
4636322551,C1SB75696,0,1,2980.35,CLOSED_FULLY_PROCESSED
9459003757,,0,0,,
9943522717,,0,0,,
8135703648,C1MA75002,0,1,1968.99,CLOSED_FULLY_PROCESSED
5203590407,C1BZ18958,1,0,,2ND_DECISION_WAITING_FOR_SALES_TO_NEGOTIATE_WITH_MERCHANT
4602230796,,0,0,,
1274931423,,0,0,,
1893002281,,0,0,,
9118166293,,0,0,,
5427825668,,0,0,,
1508758165,,0,0,,
7681222418,,0,0,,
4441027723,C1AD47547,0,1,981.99,CLOSED_FULLY_PROCESSED
3336061028,,0,0,,
3790790286,,0,0,,
7208885359,C1YS38381,0,1,5486.57,CLOSED_FULLY_PROCESSED
8920939673,C1VT60303,0,1,1879.54,CLOSED_FULLY_PROCESSED
2328104076,,0,0,,
1869135261,,0,0,,
8033804530,,0,0,,
3151644643,,0,0,,
6853009289,C1FX08897,0,1,4076.35,CLOSED_FULLY_PROCESSED
8458880932,,0,0,,
3108778502,,0,0,,
2512970651,C1LT63901,1,0,,CLOSED_NO_COMPENSATION
3902633010,C1ZE56992,1,0,,CLOSED_NO_COMPENSATION
9150029033,C1YV04390,1,0,,CLOSED_FULLY_PROCESSED
3580022150,C1YN90789,0,1,482.61,REJECTED
7428008187,,0,0,,
6918058926,C1VL42733,0,1,1076.20,REJECTED
8112338320,,0,0,,
9635810905,,0,0,,
2719621744,,0,0,,
2866684974,,0,0,,
5000299649,C1CW70989,0,1,156.23,REJECTED
7832763601,,0,0,,
2969885476,,0,0,,
3794610527,,0,0,,
4381771854,,0,0,,
6887751187,,0,0,,
8390896925,,0,0,,
5122324951,,0,0,,
3071050250,C1YC24245,0,1,4618.61,CLOSED_FULLY_PROCESSED
8137312838,,0,0,,
4623894555,,0,0,,
4681250151,C1NT58089,1,0,,REJECTED
3964781016,C1RT93106,0,1,2182.26,CLOSED_FULLY_PROCESSED
9936161360,,0,0,,
6400509575,,0,0,,
5022021244,,0,0,,
1682814239,,0,0,,
2538432385,,0,0,,
2069774950,C1GA76179,0,1,984.06,CLOSED_FULLY_PROCESSED
8210911068,C1DG51429,0,0,,CREATED
1351456073,C1WA55600,0,1,662.87,REJECTED
7150434972,,0,0,,
8635619142,,0,0,,
6406978012,C2RN00716,1,0,,CLOSED_NO_COMPENSATION
9163961940,,0,0,,
7556083881,,0,0,,
2739561302,C1FX10957,0,0,,MISSING_ITEMS_IN_PROGRESS
2770464454,,0,0,,
4058396111,,0,0,,
1935011377,,0,0,,
2444364109,,0,0,,
8518668765,C1AB36551,0,1,4764.35,REJECTED
7763416756,C1KL42717,0,1,1232.90,CLOSED_FULLY_PROCESSED
1667436135,,0,0,,
1086631390,,0,0,,
3897203851,,0,0,,
7628139374,,0,0,,
4064614937,,0,0,,
1161868484,C1XJ71686,0,1,1649.74,CLOSED_FULLY_PROCESSED
6264216095,,0,0,,
4755971384,C2PM38503,1,0,,CLOSED_FULLY_PROCESSED
2385799409,C1CW62365,0,1,403.36,REJECTED
8374872428,,0,0,,
8765744409,,0,0,,
1242177812,C1AM46631,0,0,,CLOSED_WAITING_FOR_MERCHANT_BANK_DETAILS
9320449569,,0,0,,
4084541643,,0,0,,
5215533121,,0,0,,
4969032917,,0,0,,
2683188787,C1DE64816,0,1,118.96,REJECTED
6488229981,,0,0,,
4241275076,C1MF54829,1,0,,CLOSED_FULLY_PROCESSED
9524761599,,0,0,,
5770490861,,0,0,,
4796518036,,0,0,,
3534257862,C1LF82196,0,1,682.12,REJECTED
4880704893,C1TZ54298,0,1,351.74,CLOSED_NO_COMPENSATION
2290428393,,0,0,,
8229604407,,0,0,,
1470730287,,0,0,,
8052734497,,0,0,,
7634693729,,0,0,,
4516344566,C1MV70072,0,1,2415.74,CLOSED_NO_COMPENSATION
5855780313,C1BZ78984,0,1,1410.60,REJECTED
8769636483,,0,0,,
9003618891,,0,0,,
8204377421,C1PV77452,0,1,1297.11,CLOSED_NO_COMPENSATION
4745530815,C1NS94378,0,1,110.41,CLOSED_FULLY_PROCESSED
5939535002,,0,0,,
8050726274,,0,0,,
2203231891,,0,0,,
9715170836,C1FV59035,0,1,2124.29,CLOSED_NO_COMPENSATION
5171173282,C1KS16958,0,1,735.99,CLOSED_NO_COMPENSATION
6046650098,,0,0,,
