car_id_details,has_tuning,has_airbags,has_alarm_system,fuel_type,gear_type,ac_type,xenon_light,navigation_system,radio_system
6639607204,1,1,0,1039,1138,1050,0,0,1606
7337959482,0,1,1,1040,1138,1050,0,0,
6603672400,1,1,0,1040,1138,1050,0,1100,3534
2873768399,0,1,0,1039,1138,1049,0,0,3534
7070338954,0,1,0,1039,1139,0,0,0,
1385991410,1,1,0,1039,1138,1050,0,1100,
1133396119,0,1,0,1040,1138,1050,0,0,
7353584500,0,0,0,1040,1138,1049,0,0,
6164229011,1,1,0,1039,1138,1049,0,0,
8375809015,0,0,0,1039,1141,0,0,0,3534
5823845627,1,1,0,1040,1138,1049,0,0,3534
4411463449,0,1,1,1040,1139,1050,1089,1100,3534
6734358167,0,1,0,1039,1138,1049,0,1100,3534
1135506210,1,1,0,1039,1141,1050,0,1100,3534
3675077272,0,0,0,1040,1141,0,0,0,3534
3108831860,0,1,0,1040,1138,1049,0,0,
9124208300,0,1,0,1040,1138,1049,0,0,
4334097918,1,1,0,1040,1138,1050,0,0,
2285699665,1,1,0,1039,1138,1050,1089,1100,3534
5790401603,0,1,0,1040,1138,1049,0,0,
2703322521,0,1,0,1040,1138,1049,0,0,3534
6504583567,1,1,0,1040,1139,1049,0,0,3534
4881550163,0,1,1,1040,1139,0,0,1100,1100
3518854297,0,1,0,1040,1141,1049,0,1100,1100
2172049215,0,1,0,1039,1138,1050,0,0,
4914770997,1,1,0,1039,1141,1049,0,1100,3534
2073917515,0,1,1,1039,1139,1050,0,1100,1100
3856856754,0,1,1,1040,1138,1049,0,0,
6745910016,0,1,0,1040,1138,1049,0,0,3534
6826875420,0,1,0,1039,1138,1049,0,0,
4632091490,1,1,0,1040,1138,1049,0,0,
5377455321,1,1,0,1039,1139,1050,0,1100,
4004400996,0,1,0,1040,1138,1049,0,0,
8348112263,1,1,0,1039,1138,1049,0,1100,
5807902744,0,0,0,1040,1141,0,0,1100,3534
8402144906,0,1,0,1039,1138,1049,0,0,3534
1739507002,1,1,0,1039,1141,1050,0,1100,
9050184445,0,1,0,1040,1138,1050,0,0,
9086066132,0,1,0,1039,1138,1049,0,0,3534
1428989650,0,0,0,1040,1141,0,0,0,3534
8038392211,1,1,1,1039,1139,1049,1089,1100,3534
2882465385,0,0,0,1040,1141,0,0,0,3534
5122324951,0,1,1,1039,1139,1050,0,0,3534
6964707974,0,0,0,1040,1141,0,0,0,3534
2031125566,1,1,0,1040,1138,1049,0,0,
3117201479,1,1,1,1039,1138,1050,1089,1100,1100
8362218791,0,1,0,1040,1138,1050,0,0,
2069511703,0,1,0,1040,1139,1050,0,1100,3534
6892856311,1,1,0,1039,1138,1049,0,0,
2568908099,0,1,1,1040,1138,1049,0,0,3534
9412025121,0,1,0,1040,1138,1049,0,0,3534
9055519442,1,1,0,1040,1138,1050,1089,0,3534
8323786583,0,1,1,1040,1141,1050,0,1100,3534
6724528533,0,1,0,1039,1138,1050,0,0,3534
2990209110,0,0,0,1039,1141,0,0,0,3534
3918529434,1,1,0,1039,1141,1049,1089,1100,
2270303484,1,1,0,1039,1139,1049,0,0,
2638061240,0,1,0,1040,1138,0,0,0,
3401336593,1,1,1,1039,1138,1050,0,1100,3534
4801208743,0,1,0,0,1139,0,0,1100,3534
5919666179,0,1,0,1039,1138,1050,1089,1100,1100
9064705880,0,1,0,1039,1141,1049,0,0,
4713747205,0,0,0,1039,1141,0,0,0,3534
1079696012,0,1,0,1039,1138,1049,0,0,3534
2880785212,1,1,1,1040,1141,1050,0,1100,3534
6955872478,0,1,0,1040,1138,1049,0,0,
9265810219,1,1,0,1039,1138,0,0,0,3534
9005249922,0,1,0,1040,1138,0,0,0,3534
6547157128,1,1,1,1040,1138,1049,0,0,
1374294451,0,1,0,1039,1138,1049,0,0,3534
5878092962,0,0,0,1039,1141,0,0,1100,3534
8651403180,1,1,0,1040,1138,1050,0,1100,3534
3744138757,1,1,1,1040,1141,1050,1089,1100,3534
4542071681,1,1,0,1039,1139,1049,0,1100,3534
8579104423,0,1,0,1040,1138,1049,0,0,3534
1075768393,0,1,0,1039,1141,1050,0,1100,1100
2238002408,0,1,0,1039,1138,1049,1089,0,3534
3571817569,0,1,0,1040,1141,1050,0,1100,3534
4930686386,0,1,1,1040,1141,1050,1089,1100,3534
7525694307,0,1,1,1040,1138,0,0,0,3534
5006843574,0,0,0,1040,1141,0,0,0,3534
6068420264,0,1,1,1039,1139,1050,0,1100,1100
9593005405,0,1,0,0,1139,1050,0,1100,3534
7687637053,0,1,0,1040,1138,1049,0,0,
7851894565,1,1,1,1040,1138,1050,0,0,
8507542724,0,1,0,1040,1138,0,0,0,
2579277596,0,0,0,1039,1141,0,0,0,3534
2356806747,0,1,0,1039,1141,1050,0,1100,3534
4898325139,0,0,0,1039,1141,0,0,0,3534
5214999254,0,1,0,1039,1138,1050,1089,1100,1100
8188353200,1,1,0,1040,1138,1049,0,0,
9258950409,0,0,0,1040,1141,0,0,0,3534
7031497057,0,1,0,1040,1138,1050,0,1100,1100
6194202423,0,1,0,1040,1141,1050,0,1100,3534
8896024111,0,1,0,1039,1138,0,0,0,3534
7708019689,1,1,0,1040,1139,1050,0,0,3534
6733205003,0,0,0,1039,1141,0,0,0,3534
4081696092,0,1,0,1039,1139,1050,0,1100,3534
7619556035,1,1,0,1039,1138,1050,0,1100,
5934233602,1,1,0,1039,1138,1049,0,1100,
1063259529,0,0,0,1040,1141,0,0,0,3534
4206472655,0,1,0,1039,1141,1050,0,1100,1100
2675031494,1,1,0,1040,1138,1049,0,0,
6886189849,1,1,0,1039,1138,1050,0,0,
6445262986,0,1,0,1040,1139,1050,1089,1100,1100
6574323798,1,1,0,1039,1138,1049,0,0,
1002778796,1,1,0,1040,1139,1050,1089,1100,1100
2924483723,0,0,0,1039,1141,0,0,1100,3534
9773809833,1,1,0,1039,1138,1050,1089,1100,3534
8686748219,0,1,1,0,1139,1050,1089,1100,3534
7706872540,1,1,0,1039,1138,1050,1089,0,
3181044829,0,0,0,1040,1141,0,0,0,3534
8947122042,1,1,0,1039,1138,1049,0,1100,
6048233237,0,1,0,1040,1138,1050,0,0,
7690958141,1,1,0,1040,1138,1050,0,1100,
3137616711,0,1,0,1040,1139,1050,1089,0,1100
1517963598,0,0,0,1040,1141,0,0,0,3534
2574317540,0,1,1,1039,1138,1049,0,0,
6994067528,1,1,0,1039,1141,1050,1089,1100,1100
7622733134,0,1,1,1039,1139,1050,1089,0,
2072414399,1,1,0,1039,1138,1050,0,1100,3534
6764940926,0,0,0,1039,1141,0,0,1100,3534
6503293837,1,1,0,1039,1138,1050,0,0,
5007310375,0,1,0,1040,1138,1050,0,0,
5433539144,0,1,0,1040,1138,1049,0,0,
9834776134,0,1,0,1039,1141,0,0,1100,3534
4916128115,0,0,0,1039,1141,0,0,0,3534
8831790308,0,0,0,1039,1141,0,0,0,3534
3030288018,1,1,0,1040,1138,1050,0,0,
9470503251,0,1,0,1040,1141,1050,0,1100,1100
1252914535,1,1,0,1040,1139,1050,1089,1100,3534
9314141859,0,1,0,1040,1139,1050,1089,1100,3534
6187724320,0,1,1,1039,1141,1050,0,0,
8025435686,1,1,0,1039,1139,1050,0,0,3534
8886046116,1,1,0,1040,1138,1050,0,1100,3534
8373998797,0,1,0,1040,1138,0,0,0,
9202369181,0,0,0,1040,1141,0,0,0,3534
3188217745,0,0,0,1039,1141,0,0,0,3534
4755213872,0,1,0,1040,1138,1050,0,1100,3534
7576096470,0,1,1,1039,1138,1049,0,0,3534
2451971610,0,1,0,1040,1138,1050,0,0,3534
7220497779,1,1,0,1039,1138,1049,0,1100,3534
4171345868,0,1,0,1039,1141,1050,0,1100,3534
6786127829,1,1,0,1040,1139,1050,0,0,3534
7779766099,1,1,1,1039,1139,1050,0,1100,
6732164064,0,1,1,1040,1139,1050,0,0,
9814804060,1,1,0,1040,1138,0,0,0,
7875688336,1,1,0,1040,1141,1050,0,1100,3534
6594494487,1,1,0,1039,1138,0,0,0,
2260733861,0,1,0,1040,1138,1050,0,0,
6949537430,1,1,1,1039,1139,0,0,1100,1100
4996614013,0,1,0,1039,1138,1050,0,0,
5265025373,0,1,0,1040,1138,1049,0,0,
4983965883,0,0,0,1040,1141,0,0,0,3534
8266547779,0,0,0,1040,1141,0,0,0,3534
6289789562,1,1,1,1040,1138,1050,0,0,
1037717263,0,1,0,1040,1141,1050,0,1100,3534
4260942741,1,1,0,1040,1139,1050,0,0,3534
9754804778,0,1,0,1040,1138,1050,0,0,
4007537171,0,1,0,1039,1138,1049,0,0,
5481884775,0,1,0,1040,1138,1050,1089,1100,3534
8152539434,0,1,0,1040,1138,1050,1089,1100,3534
2026646712,1,1,0,1039,1138,1050,0,0,1606
6821317718,0,0,0,1040,1141,0,0,0,3534
7649972125,1,1,0,1039,1138,0,0,0,
4944331869,0,1,0,1040,1138,1049,0,0,
2391846315,0,1,0,1039,1138,1049,0,0,
4846919251,1,1,1,1039,1139,1050,0,1100,3534
7146902708,0,1,0,1040,1138,1049,0,0,3534
9004725534,0,0,0,1039,1141,0,0,0,3534
9740022157,0,1,0,1040,1138,1049,0,0,
5335230167,1,1,0,1039,1138,1049,0,0,
3529921596,1,1,0,1040,1138,1050,0,1100,1100
5638905869,1,1,0,1040,1141,1050,1089,1100,1100
1291616032,0,1,0,1040,1138,1050,1089,1100,1100
8023189240,1,1,0,1040,1138,1050,1089,1100,3534
7097695637,1,1,0,1039,1138,1049,0,1100,3534
3403775127,0,1,0,1040,1138,1049,0,0,
2259285360,0,1,0,1040,1138,1050,0,0,3534
2244514026,0,1,0,1040,1138,1049,0,0,
3588672637,0,1,0,1040,1138,1049,0,1100,1100
3020523168,1,1,0,1039,1139,1050,1089,1100,3534
1079542191,1,1,0,1039,1138,0,0,1100,
4463063458,0,1,0,1039,1138,1049,0,0,3534
9611417592,0,1,1,1040,1138,1050,1089,0,3534
3199813444,0,1,0,1040,1141,1050,1089,0,3534
9185814023,0,1,0,1039,1138,1049,0,0,
4848436133,1,1,0,0,1139,1049,0,1100,3534
8109781768,0,1,1,1039,1138,1050,0,0,
9828634936,0,1,0,1039,1138,1050,1089,0,
2894251012,0,1,0,1040,1139,1050,0,0,
6221894778,1,1,0,1040,1138,1050,0,1100,3534
5405330692,1,1,0,1040,1141,1050,0,1100,3534
5681078581,0,0,0,1039,1141,0,0,1100,3534
6764719270,0,0,0,1039,1141,0,0,0,3534
5382708661,0,0,0,1039,1141,0,0,1100,3534
9398578520,0,1,1,1040,1139,1050,1089,0,3534
5161888399,0,0,0,1040,1141,0,0,0,3534
1258483783,1,1,1,1040,1141,1050,1089,1100,3534
5480175970,1,1,0,1039,1139,1049,0,0,3534
7798931832,0,0,0,1040,1141,0,0,0,3534
2822012765,1,1,0,1040,1139,1050,1089,1100,3534
2818110547,0,0,0,1039,1141,0,0,1100,3534
9718124586,0,0,0,1040,1141,0,0,0,3534
2258896898,0,0,0,1039,1141,0,0,1100,3534
3950889209,0,1,0,1039,1138,1049,0,0,3534
6795935694,0,1,1,1040,1138,1050,0,0,3534
6989061367,1,1,0,1040,1138,1049,0,1100,3534
8316529093,0,1,0,1040,1139,1050,0,1100,3534
1929407273,1,1,0,1040,1141,1050,0,0,
3880353384,0,1,0,1039,1138,1050,0,0,3534
9219695607,1,1,0,1040,1138,0,0,0,3534
6201426556,0,1,0,1039,1138,0,0,0,3534
4634752702,0,0,0,1039,1141,0,0,1100,3534
4685410533,1,1,0,1040,1139,1050,1089,0,
8932410271,0,1,0,1040,1138,1050,0,0,
7910021381,0,1,0,1039,1141,1050,0,1100,3534
1705375114,1,1,1,1039,1138,1050,0,1100,3534
6314358640,0,1,0,1039,1141,1050,0,1100,3534
5083691016,0,1,0,1039,1138,1050,0,0,
9473749563,0,1,0,1039,1141,1049,0,0,
3030947466,0,1,0,1039,1138,1050,0,0,
1779725026,1,1,0,1039,1139,1050,0,1100,1100
9465053320,1,1,0,1039,1141,1049,0,0,
3965605895,0,1,0,1040,1138,1050,1089,0,3534
9184844617,1,1,0,1040,1138,1049,0,1100,1100
2224972646,0,1,0,1039,1138,1050,0,0,
1421420320,1,1,0,1040,1138,1049,0,0,3534
9190880281,0,1,0,1040,1138,1050,0,1100,3534
1431097196,0,0,0,1040,1141,0,0,0,3534
1668812300,1,1,0,1040,1138,1049,0,0,
8168187980,0,0,0,1040,1141,0,0,0,3534
3399816796,0,1,0,1040,1138,1049,0,0,
5089418714,0,0,0,1040,1141,0,0,0,3534
5965725528,0,1,0,1040,1139,1050,0,0,3534
8937831862,1,1,0,1039,1138,0,0,1100,
5175076503,1,1,0,1039,1138,1050,0,0,3534
9278886335,1,1,0,1040,1141,1050,0,1100,1100
4982112806,0,0,0,1040,1141,0,0,0,3534
9059816695,0,1,0,1040,1139,1049,0,0,
6500442548,0,1,0,1040,1138,1050,0,0,
1071198700,0,1,0,1040,1138,1050,0,0,
2217216337,1,1,0,1040,1138,1050,0,0,
4691722206,0,1,0,1039,1138,1049,0,0,3534
9926375046,1,1,1,1039,1138,1050,1089,1100,3534
6895599724,1,1,0,1039,1139,1050,1089,1100,1100
3716997972,1,1,0,1040,1138,1049,1089,0,
2606820011,0,0,0,1039,1141,0,0,1100,3534
5450427231,0,1,1,1040,1138,1050,0,0,1100
8746776352,0,1,0,1040,1139,1050,0,0,
9249549916,0,1,0,1040,1138,1049,0,0,3534
3481184771,0,1,0,1040,1138,1050,0,0,
7302820199,0,1,0,1039,1138,1049,0,0,
7574453419,1,1,0,1040,1141,1050,0,0,3534
1126202660,0,0,0,1040,1138,1050,0,0,3534
7178211283,0,1,0,1039,1138,1050,0,0,3534
5320045805,1,1,1,0,1139,1050,0,1100,3534
7373408028,0,1,0,1040,1141,1050,0,0,1100
3120688740,1,1,1,1040,1139,1050,0,0,3534
7577575185,0,1,0,1039,1138,1049,0,0,
9994645834,0,0,0,1039,1138,1049,0,0,3534
7239732813,0,1,0,1039,1138,1049,0,0,
3063297453,0,0,0,1039,1141,0,0,1100,3534
2374315372,1,1,0,1039,1139,1050,1089,1100,
1496506138,0,1,1,1040,1138,1049,0,0,
5065231235,0,1,0,1040,1138,1050,0,1100,1100
9383245955,0,1,0,1040,1138,1049,0,0,1606
2369098897,1,1,0,1039,1138,1050,1089,1100,1100
9821062582,0,0,0,1039,1141,0,0,0,3534
1717896449,0,0,0,1039,1141,0,0,0,3534
8465504259,0,1,0,1040,1141,1050,0,0,
9095388889,0,1,0,1039,1138,1050,0,0,
5044551067,0,1,0,1040,1139,1050,1089,0,
8707445617,1,1,0,1040,1138,1050,0,0,
2511946580,0,1,1,1040,1138,1050,0,0,3534
5588149943,1,1,0,1040,1138,1049,0,0,
8650136830,1,1,0,1039,1138,1049,0,0,
9433037179,0,0,0,1039,1141,0,0,0,3534
2593725721,1,1,0,1040,1138,1050,0,1100,1100
5697977507,1,1,0,1039,1138,1049,1089,1100,1100
5783329823,1,1,0,1040,1138,1049,0,1100,3534
2899086405,0,0,0,1040,1141,0,0,0,3534
4521366508,1,1,0,1039,1139,1049,0,1100,
2898329359,0,1,1,1039,1138,1050,0,0,3534
2670362487,0,1,0,1040,1138,1050,0,1100,1100
6602256737,0,1,1,1040,1139,1050,0,0,3534
7101897987,1,1,0,1039,1139,1050,0,0,
8085324468,0,1,0,0,1139,1050,0,0,1100
4874996393,0,1,0,1040,1138,1050,1089,0,
4110311129,1,1,0,1039,1138,1049,0,0,
9489176529,1,1,0,1039,1138,1049,0,1100,
3848711962,0,0,0,1039,1141,0,0,1100,3534
5483134289,1,1,1,1039,1138,1050,1089,0,
3740406439,0,1,1,1039,1138,1050,0,0,3534
8484363119,0,1,0,1040,1138,1049,0,1100,3534
1638823199,0,0,0,1040,1141,0,0,1100,3534
8097026706,1,1,0,1040,1138,1050,0,0,3534
9438847390,0,0,0,1039,1141,0,0,1100,3534
7431291465,0,1,0,1039,1138,1050,0,1100,1100
1389512988,0,0,0,1039,1141,0,0,0,3534
1253143504,0,0,0,1039,1141,0,0,0,3534
4823532237,1,1,1,1040,1139,1050,1089,1100,1100
3459975939,0,1,0,1040,1138,1049,0,0,
2953703699,0,0,0,1040,1141,0,0,0,3534
5610060313,1,1,0,1039,1138,1049,0,0,
8324724140,0,1,0,1040,1139,0,0,0,3534
4413010974,1,1,0,1040,1138,0,0,0,3534
2841282425,0,1,1,1040,1138,1050,1089,0,
2373299138,0,1,0,1040,1138,1050,0,1100,1100
9783252542,1,1,1,1039,1138,1049,0,1100,
7895626488,0,1,1,1040,1139,1050,1089,1100,1100
8368975406,1,1,0,1040,1138,1049,0,0,
5527363267,1,1,0,1039,1138,1050,0,0,
5755510710,0,1,0,1040,1139,1050,1089,0,
6669838787,1,1,1,1040,1139,1050,0,1100,1100
7113556222,0,1,0,1040,1139,1050,1089,0,1606
8456626268,0,1,1,1040,1141,1050,0,1100,3534
4194168457,1,1,0,1040,1139,1050,0,0,1606
1994207311,0,1,1,1039,1141,1050,1089,1100,3534
5846201416,1,1,0,1039,1138,1050,0,1100,1100
2998474633,1,1,0,1040,1138,1050,0,0,
3874004659,0,1,0,1040,1138,1049,0,0,
8630139474,0,0,0,1039,1141,0,0,0,3534
4123355556,0,1,0,1039,1141,1050,0,0,3534
4594002388,1,1,0,1040,1138,1050,0,0,
7935197792,1,1,0,1039,1141,1050,0,0,
4522643922,1,1,0,1039,1138,1050,0,0,
1132779391,0,1,1,1039,1138,1050,0,0,3534
5237797680,0,1,0,1040,1138,0,0,0,
5645377831,1,1,0,1040,1138,1050,1089,0,
8276165728,0,0,0,1040,1141,0,0,0,3534
8486685679,1,1,0,0,1138,1049,0,1100,
8990834427,0,0,0,1039,1141,0,0,1100,3534
9399988379,0,1,0,0,1138,1049,0,0,
3578947267,0,1,0,1040,1138,1050,0,0,
6535107942,1,1,0,1040,1138,1050,0,0,
3367917602,1,1,0,1039,1139,1050,0,1100,3534
6914130802,1,1,0,1040,1138,1050,1089,1100,3534
5738652949,1,1,0,1040,1138,1049,0,0,
6827077411,0,0,0,1040,1141,0,0,0,3534
7813927011,0,1,0,1040,1138,1050,0,1100,3534
8681054622,1,1,0,1039,1138,1050,0,1100,1100
8220080688,0,1,0,1039,1138,1050,0,0,
7972649794,1,1,0,1039,1138,1049,0,0,
4453573967,1,1,0,1040,1138,1049,0,0,
4775497650,0,1,0,1040,1141,1049,0,0,3534
2451184754,1,1,0,1039,1141,1050,0,1100,1100
4565320480,1,1,1,1040,1138,1049,0,0,
9055326399,0,1,0,1040,1138,1049,0,0,
4906866188,0,0,0,1039,1141,0,0,0,3534
7217759794,0,0,0,1039,1141,0,0,1100,3534
9193424990,0,1,1,1040,1138,1050,0,0,3534
3517266633,0,1,1,1040,1138,1050,1089,0,
3512033305,1,1,0,1039,1139,1050,1089,1100,3534
7877100800,0,1,0,1040,1138,0,0,0,3534
8146831095,1,1,0,1039,1138,1050,0,1100,3534
9982871727,0,0,0,1039,1141,0,0,0,3534
7370336856,0,1,0,1040,1138,0,0,0,3534
2876313273,0,1,0,1040,1138,1049,0,0,
4858391541,1,1,0,1039,1138,1050,0,0,
2516770733,1,1,1,1039,1139,1050,0,1100,3534
7386087173,0,1,0,1039,1138,1049,0,0,
5580142121,1,1,0,1040,1138,1050,0,1100,1100
5993552151,0,1,0,1040,1141,1050,0,1100,3534
5839895819,1,1,0,1039,1138,1050,0,1100,3534
1620381936,1,1,0,1040,1138,1050,0,0,3534
6832713015,0,1,0,1039,1138,1050,0,0,
3052263869,1,1,0,1039,1138,1050,1089,1100,3534
2394313141,1,1,0,1040,1141,1050,0,1100,3534
4427755017,1,1,0,1040,1138,1049,0,0,
3510273160,1,1,0,1039,1138,1050,0,0,
5508753626,0,1,0,0,1138,0,0,0,3534
1326618544,0,0,0,1040,1141,0,0,0,3534
4899354524,1,1,0,1040,1138,1050,0,0,3534
4427885843,0,0,0,1040,1141,0,0,0,3534
4894341903,1,0,0,1039,1139,1049,0,0,3534
6500547789,0,1,0,1040,1138,1050,0,0,
5370981208,0,0,0,1040,1141,0,0,0,3534
4247395878,1,1,1,1039,1139,1050,0,0,3534
6660679626,0,1,1,1040,1138,1049,1089,0,3534
3703185412,0,0,0,1040,1141,0,0,0,3534
3680129953,1,1,0,1040,1138,1049,0,0,
8132351137,1,1,0,1039,1139,1050,1089,1100,1100
7872275758,0,1,1,1040,1138,1050,0,0,3534
1265714164,0,1,0,1039,1138,1050,0,0,
6588069277,0,1,0,1040,1138,1049,0,0,
3590256315,1,1,1,1039,1138,1050,0,1100,
4753465690,1,1,0,1039,1138,1050,1089,1100,1100
3508820249,1,1,0,1039,1138,1050,0,0,3534
8867945154,0,1,0,1040,1138,1050,0,0,
6590124476,1,1,0,1039,1141,1049,0,0,
7683257400,0,1,0,1039,1138,1050,0,1100,1100
1043925498,1,1,0,1039,1138,1050,0,1100,
8125038793,1,1,0,1039,1138,1050,0,1100,3534
5385087200,1,1,0,1039,1138,1050,0,1100,3534
9714165491,0,0,0,1039,1141,0,0,0,3534
7834612793,1,1,0,1039,1138,1050,0,1100,
7940627199,0,1,0,1040,1138,1049,0,0,
9909362693,0,1,0,1040,1138,1050,0,0,
7382605006,0,0,0,1040,1141,0,0,0,3534
6838212220,0,0,0,1039,1141,0,0,1100,3534
8794207901,0,0,0,1039,1141,0,0,1100,3534
1830145340,0,1,0,1040,1138,1050,0,1100,3534
4153672332,0,0,0,1040,1141,0,0,1100,3534
4702360671,0,0,0,1040,1141,0,0,1100,3534
5461626870,0,1,1,1040,1138,1050,0,1100,3534
1960131536,0,0,0,1040,1138,1050,0,0,
1711412503,0,1,0,0,1139,1050,0,0,3534
2819436343,0,1,0,1040,1138,1049,0,0,
7371380397,0,1,0,1040,1141,1049,0,0,3534
9593967513,0,1,1,1039,1138,1050,0,0,3534
1386388252,1,1,0,1039,1138,1049,0,0,
6447996111,0,1,0,1039,1138,1049,0,0,
1844744776,0,1,0,1040,1138,1049,0,0,
7864700680,1,1,0,1040,1138,1050,0,1100,3534
2329495150,1,1,0,1039,1138,1050,0,0,
1949335029,1,1,0,1039,1138,1049,0,0,
1196612629,1,1,0,1040,1138,1049,0,0,
7657325363,0,1,1,1040,1141,1050,1089,1100,1100
6484810410,0,1,0,1040,1138,1050,0,0,
9957548817,0,1,1,1040,1138,1050,0,0,3534
1025363572,0,1,0,1040,1138,1050,0,0,
1466778194,0,1,0,1040,1138,1050,0,1100,3534
3763238930,1,1,0,1039,1138,1050,0,0,1606
2405731678,0,1,1,1040,1138,1050,0,0,1606
1238132749,0,0,0,1040,1141,0,0,0,3534
1387966162,0,0,0,1039,1141,0,0,0,3534
4960339025,1,1,0,1040,1138,1050,0,1100,1100
3240643605,0,0,0,1040,1141,0,0,0,3534
4139677111,0,1,0,1039,1138,1050,1089,1100,1100
5579888027,0,1,1,1039,1141,1050,1089,1100,3534
7890626296,1,1,1,1039,1138,1050,0,1100,
7734355549,0,1,0,1040,1139,1050,0,0,
5938770980,0,1,0,1040,1138,1049,0,0,3534
6032107181,1,1,0,1039,1138,1050,1089,0,
1355652547,0,1,0,1039,1141,1050,0,0,3534
5348396639,1,1,0,1040,1138,1049,0,0,
2903679096,0,1,1,1040,1138,1050,1089,0,3534
3116134070,1,1,0,1039,1138,1050,0,1100,
3668870573,1,1,0,1040,1141,1050,1089,1100,3534
9306291572,1,1,0,1040,1138,1050,1089,1100,3534
4002333857,0,1,0,1040,1138,1049,0,0,
2774345789,0,1,1,1039,1141,1050,0,0,
5845437383,0,1,0,1040,1138,1050,0,1100,3534
2980932293,1,1,1,1039,1139,1050,1089,1100,3534
1926640849,0,1,0,1039,1138,1050,0,0,3534
2745801080,0,1,0,1039,1138,1050,0,0,3534
5575959014,0,1,1,1040,1138,1050,0,1100,1100
5711373061,0,1,0,1040,1138,1049,0,0,
8216005579,0,0,0,1039,1141,0,0,0,3534
2789318392,1,1,0,1039,1139,1050,0,1100,1100
8350451688,1,1,0,1040,1138,1049,0,0,
4509802107,0,1,0,1039,1139,1050,0,0,
3044377176,1,1,0,1040,1138,1049,0,1100,3534
9393505965,1,1,0,1040,1138,1050,0,0,
3063441162,1,1,1,1039,1138,1050,0,0,
7451614908,0,1,1,1040,1141,1050,0,1100,1100
1527602096,1,1,0,1039,1141,1050,0,1100,
9120951801,0,1,0,1040,1139,1050,1089,1100,1100
3246326865,0,1,1,1039,1138,1050,0,0,3534
7918120190,0,0,0,1039,1141,0,0,1100,3534
8903606972,0,1,0,1040,1139,1050,0,1100,1100
2552118419,0,1,1,1039,1138,1049,0,0,
5521727225,0,1,0,1039,1138,1049,0,0,3534
3849854352,0,1,1,1039,1138,1049,0,0,3534
3512480991,0,1,0,1040,1138,1049,0,0,
3626888674,0,1,1,1040,1139,1050,1089,0,3534
2036972442,1,1,0,1040,1138,1049,1089,0,3534
5328975907,0,1,0,1040,1138,1049,0,0,
9530035333,0,1,0,1039,1138,1049,0,0,3534
7561999687,0,1,0,1040,1138,1050,0,1100,3534
4065791212,0,1,0,1039,1138,1049,0,0,
7457071648,1,1,0,1040,1138,1050,0,1100,3534
8738316828,0,1,0,1040,1141,1050,1089,1100,3534
1066275916,1,1,0,1039,1138,1049,0,0,
1948425636,0,0,0,1040,1141,0,0,0,3534
8615498654,0,0,0,1039,1141,0,0,0,3534
3144249256,0,1,0,1040,1141,1050,0,0,
7640861850,0,1,1,1040,1139,1049,1089,1100,3534
5209521883,0,1,1,1040,1141,0,0,0,3534
9632503974,0,1,1,1039,1138,1049,0,0,3534
4631205413,1,1,0,1040,1138,1050,0,0,
7675941931,0,1,0,1039,1141,1050,0,0,
1329241519,0,0,0,1039,1141,0,0,0,3534
5450524920,0,1,1,1039,1139,1050,1089,0,
7865465062,1,1,0,1039,1138,1050,1089,1100,
1814394166,0,1,1,1039,1138,1050,0,0,
8593693035,0,1,0,1040,1138,1049,0,0,
5693357856,1,1,0,1039,1138,1049,1089,1100,
8050837839,0,1,0,1040,1138,1050,0,0,
6668198508,0,1,0,1039,1138,1049,0,0,
1106040316,1,1,0,1039,1139,1050,1089,1100,1101
6827359064,0,0,0,1039,1141,0,0,0,3534
1983725576,0,1,0,1040,1138,1049,0,0,
5119790621,1,1,0,1040,1138,1049,0,0,
3628646086,0,1,0,1040,1138,1049,0,0,
3123863350,0,1,0,1040,1138,1049,0,0,
7185371639,0,0,0,0,1141,0,0,0,3534
4893058316,1,1,0,1040,1138,1050,0,0,1100
3833757905,0,1,0,1040,1138,1050,0,1100,3534
3141853725,1,1,0,1040,1138,1050,0,0,3534
1893002281,0,1,0,1040,1138,1049,0,0,
5651711705,0,0,0,1040,1141,0,0,0,3534
7455117406,0,0,0,1040,1141,0,0,0,3534
3321715163,0,1,0,1040,1141,1050,0,0,
6161311946,1,1,1,1039,1141,1050,0,1100,3534
3266404218,0,1,0,1040,1139,1050,0,0,
2443518858,0,1,0,1040,1138,0,0,0,
6182990655,1,1,0,1040,1138,1050,0,1100,1100
4800399521,0,1,0,1040,1138,1049,0,0,
3564924116,0,0,0,1039,1141,0,0,0,3534
9468548320,1,1,0,1039,1138,1049,0,0,
8227948810,0,0,0,1040,1141,0,0,0,3534
7964722440,1,1,0,1039,1138,1050,0,1100,1100
3373898711,0,0,0,1039,1141,0,0,1100,3534
9239282781,1,0,0,1039,1138,0,0,1100,3534
2852951053,0,1,0,1040,1138,1050,0,0,
5515026877,0,0,0,1039,1141,0,0,0,3534
2246089604,1,1,1,1039,1139,1050,1089,1100,3534
6086087569,1,1,1,1040,1138,1050,1089,1100,3534
1687002544,1,1,1,1039,1139,1050,0,1100,3534
9428986852,1,1,0,1040,1138,1050,0,1100,1100
8801834645,1,1,0,1040,1138,1050,0,1100,1606
6816137502,0,0,0,1040,1141,0,0,0,3534
4566054548,0,1,0,1040,1138,0,0,0,3534
